Account,Failure,Success
9df811bc0ec3cd1b8ce8e8f1bab30be4,37.0,63.0
9eca6659a8b78c13386f85bb3fbb70a2,1.0,99.0
a1d742d648b1409658be0c7b97e9e743,0.0,100.0
a1f822aee4a7a8bad18385af7c7b420f,63.0,38.0
a22d33b4a00c165507a61f3bed4b5149,37.0,63.0
a2816f807f2001d46e4d06248790f850,0.0,100.0
a46f11583fd90dc51b576a8c1c320d04,8.0,92.0
a4fa7175d4757e45eac71a8487751f63,0.0,100.0
a6e7cd3a1a9301e3df6d39defb37f1e6,85.0,15.0
a8de5273039f3fc34b037d1d35cd5674,16.0,84.0
aa22b2803b8e7d32e53ac9c29e14845e,100.0,0.0
aab3238922bcc25a6f606eb525ffdc56,100.0,0.0
ad146b968de11f1f6cd49a76f3acc6fa,100.0,0.0
ad26e1d38be1e2762f63edfbffa3970b,29.0,71.0
ad2e584191559a42c0a3aa6120122a3a,20.0,80.0
af37f5b0de67364f54d9b53d8e8afbfa,100.0,0.0
afba8d857844affddbc32772d3a37db7,100.0,0.0
b018c185922d15892813095e6205283a,0.0,100.0
b06f50d1f89bd8b2a0fb771c1a69c2b0,10.0,90.0
b476828992f393a09339cf6270d30aa8,8.0,92.0
b4866aabd0aa02ee10cfc72af8eb195e,16.0,84.0
b5ca8d258d55324dd53275e8e9c23c3b,36.0,64.0
b6c6ecb569aee190345f6518120e4f26,0.0,100.0
b7174662898e91d168b87229383b8048,0.0,100.0
b94bbd6ea25ca7e12534f3b421bbd5d4,0.0,100.0
ba9cf84324f7ab0f1874f429a8de0948,3.0,97.0
bad4539e46846423a187311f3bf56464,4.0,96.0
bb01f00daaeac676313d2031dfd1e419,3.0,97.0
bc3ea21614e0fdc4359bdd4d3315313f,0.0,100.0
bf811576819a427614cbc193920b16df,100.0,0.0
c02064e6a401f91134e124c48970862c,0.0,100.0
c66dd00e5fc44ba8de89d7713fedcd50,100.0,0.0
c692f04c9697bb4b14939a29499e997b,88.0,13.0
c6f6c696c98663f5588e525bff96d89a,0.0,100.0
c84b270aa5893770d53468e5ccd5d512,1.0,99.0
c863dbb08e838f7637ab6d9fa1da2091,100.0,0.0
cba8e1ca4c1c625ac80696ae492d69a0,1.0,100.0
cca8f108b55ec9e39d7885e24f7da0af,4.0,96.0
cd3109c63bf4323e6b987a5923becb96,4.0,96.0
cd7a3678e92f33f1affad511486f68da,100.0,0.0
cee631121c2ec9232f3a2f028ad5c89b,33.0,67.0
cfd2b32e4caf5678c34b631f56c03686,100.0,0.0
d0095d3cd2f747ab23126a366739afb5,100.0,0.0
d03fb9e3e29b5ebacd0d990ba9641e48,0.0,100.0
d18b09180684862f5665e1932fdb54fb,6.0,94.0
d2ca2dfee94527d1f8f81d70c1ffc43f,15.0,85.0
d7889061f59983e459e4a05ce8368c54,0.0,100.0
d9909824688daaad46d441eefd81eb38,70.0,30.0
da50eb7a32fa40732f0bdef4032744bf,16.0,84.0
da524cadb2973b90157120a0825f9d38,100.0,0.0
da8285d6f7feb969b7a71ffb72e6e7b6,0.0,100.0
dfc9e4d35fdc35e6f3afeec8d7e0e474,100.0,0.0
e06015c0688508d35fc02b0434cb7ce9,34.0,66.0
e19ca372bf6eed81fbf6dfc59ce9c625,0.0,100.0
e1b8e64b834cd7890255a3ef344dfe71,33.0,67.0
e1e29ae60dc5697df513cb3d24f497b5,73.0,27.0
e3d3df46b70f76b21404bf38e34f3802,100.0,0.0
e50372d3fee4eadec9c42aa6528097cc,100.0,0.0
e561611fa0ccf4a2c8867a82f8382816,0.0,100.0
e7803c8c6041d459fe3d7db32af97830,100.0,0.0
ead6ffd83972fc3ce6b5c18a2bf9aed8,0.0,100.0
eb7ef0469ad23a2c5782e8770da04529,4.0,96.0
f2045edda705f1a3617f623a60039482,0.0,100.0
f2bb74a2c8f3ec7d16e2982467277e55,73.0,27.0
f4693942620b18fb077b314ab3b8f369,100.0,0.0
f5baaf0afe419681731ec3d30dafd954,0.0,100.0
f5baef61033f3d8d192d865b8ce49faf,30.0,70.0
f725da317ee4cd0ffa7b389f3e7e0847,14.0,86.0
f8b146b1264be1257e65f518de82a372,17.0,83.0
fd2db7e5eb5931090ef7f9b55eaa2759,0.0,100.0
fde673a94858caaadb505ab52c682786,1.0,99.0
02d18fa99b3e5f5bf0f1836ebdf07d2e,100.0,0.0
03fcd68e5673f08be96d2b6bb5be8261,7.0,93.0
08388373d6f6fe7435ad0e42297111ec,100.0,0.0
09f2eee3a1a8cf447291c883dc09ff4e,25.0,75.0
0ab125652e17e83893fbea61becc9454,2.0,98.0
0be68b6b40bb4c612b9b01aa78bde00f,35.0,65.0
0c3d19d60c40941a6705f3d06e366c3f,42.0,58.0
0c512406f4610b8fb16b99efed50ae43,3.0,97.0
0c7105be927a03bb3567bf01feec05a5,68.0,32.0
0c73a58dcab181744b8a520a6f80f998,25.0,75.0
0d399929b9a355b71fe83dfe8b6f41f5,98.0,2.0
0e2e84a82d94dc94d5749d44d4c6c73b,45.0,55.0
119ce5d79e3c006a9e46967bff271cb2,100.0,0.0
129a93bdbc3adcafe34141e16022a6fd,0.0,100.0
1393dc4f184302d0b53c959f9f8f4f98,0.0,100.0
14db62200d8bf46551aa214accafe1df,5.0,95.0
16a153a27394122922a55fb102f602e3,0.0,100.0
19f922993a891c3b0a87d7c85736533b,54.0,46.0
1a840cbe152165dc045e90d67071b96a,2.0,98.0
1ad74caec14332594a6e910b3d183e87,48.0,52.0
1ce018a9cf7f2480f079ce6bdd49af8a,0.0,100.0
226d1f15ecd35f784d2a20c3ecf56d7f,100.0,0.0
23fd9a01abad0b66ec4a63c66580b708,19.0,81.0
24fe7c0ccc301185c71eae88b71d6b65,54.0,46.0
259bff13a1f5967de9abbed0ecb90e5a,26.0,74.0
27927ee9b8151647f19545c0fe8e78ab,0.0,100.0
279ea52163e81b3a0505949bfa5f181f,100.0,0.0
28a487c8720ccb65b7d45bd627355020,0.0,100.0
29330fd16af21aa9a9559c4450d329e2,100.0,0.0
299fb2142d7de959380f91c01c3a293c,17.0,83.0
2a48f6d8270238d05d32752eb7807ad8,25.0,75.0
2b0fe1a3e28deed84edeb408d764b834,0.0,100.0
2ffe64129ff66819d763ef9148d4c761,0.0,100.0
314bae787bbde4c246d44ae5994585ee,78.0,22.0
32cbf687880eb1674a07bf717761dd3a,100.0,0.0
337751565e513506b6400ca2ad6ff5df,0.0,100.0
33abbac390f933b4d29d1ccae857ea98,100.0,0.0
3648d0f7a719a39f363f6748ecb90918,0.0,100.0
37a3b6cf4b5daef54b364e13d84354e3,100.0,0.0
37bdad8c38c1aa3dd703c1e8b84ef5fb,100.0,0.0
3841efb99d3cff44808cbc5e20853a54,0.0,100.0
38abae704fb4cdba00a26baa58cb4443,100.0,0.0
38c37b881d026580ef22a9e4677f8096,80.0,20.0
38cefcbd8fdddeba6acabcef529887d7,27.0,73.0
39fd0bb6df13c8e89bbf7db0372df7ea,100.0,0.0
3a177d7c25e18e2e486f4bc6b5f2c8aa,50.0,50.0
3a1f2e1f48f0998c2d8f29addc91b25e,50.0,50.0
3ab6be46e1d6b21d59a3c3a0b9d0f6ef,100.0,0.0
3b5b763dc11cde2494f3089e199d4803,43.0,57.0
3b806ea25d00afb9a43874b68042e62a,100.0,0.0
40d8bca82978d40267c607afedab4b78,47.0,53.0
42c6799efeeb3eae47f7df2554a9ee33,0.0,100.0
4333c597da355d04f6b313a15d146331,33.0,67.0
44f364e11b019eb381b86866331a9993,41.0,59.0
45967c732254e9fc1e4ecb653b5f38cb,53.0,47.0
45cef8e5b9570959bd9feaacae2bf38d,10.0,90.0
49da248b6bc129a75aa8019f4352e943,61.0,39.0
4a64e3c8f85fa662586e8998b3a9bb77,0.0,100.0
4b67b543a7ebafcc13f2e99ade5a0607,0.0,100.0
4bb51d72da028d47b13bbe68fa9d43bf,0.0,100.0
4df8eccd4a6f9684708538cc904be780,43.0,57.0
4e02e04eec267ea7444076a6030b7b1a,100.0,0.0
4f8b5289337ac72d7249f6d41d91ef18,20.0,80.0
5103ae07e6b7cd584364696695b075de,6.0,94.0
51540863fba76ac6cb10eded0ff9ef7b,100.0,0.0
55b9d07f95df2d8a391673726bf4ef3d,0.0,100.0
5717490cd17470a679e7b314ba139a95,100.0,0.0
576de785f42edab467b8b23a3fb0c168,74.0,26.0
597d738d76c1e2822a00f65736b20f06,100.0,0.0
59b2aface30c16993c3a1d5ac9591da7,41.0,59.0
5a6d8346f6a318aa3019f591b878b4aa,33.0,67.0
5a9f13810fd82cdd408ccd48a00dfea5,70.0,30.0
5aae68270b448da2adfa823502b512a8,33.0,67.0
5b011d9e8a36fa05832f9c3032d10123,18.0,82.0
5b2bf96684c3e37470d69b6c701cb7b3,0.0,100.0
5d24d2451dd9751fcf6795beaeb232cc,25.0,75.0
601ae8e23680421562ed64634e9fe39e,0.0,100.0
60c8179fad5be6d39b73660ca24c8d65,16.0,84.0
612b768cef375638fa5bf6d0e88a9262,6.0,94.0
6184151aabc8127609700abd75e4c8d9,100.0,0.0
62c19c2e9965481203a681b55a05e65a,100.0,0.0
63a8f9e307f0bf4473c24dd4db17cebd,20.0,80.0
6452782166334798a0364267bcc94422,9.0,91.0
64a690142ac2adfa6c55d4fe8c43c364,13.0,87.0
671e141a424a458b4254d0920286701e,97.0,3.0
678004486c119599ed7d199f47da043a,17.0,83.0
67ded3008683c4d2ffb93650e5944fb4,100.0,0.0
68be68a4c8ce0d9d97e5259a649ce6a4,26.0,74.0
6b15a5dc44e3676a5cf62e5ccf0d542e,100.0,0.0
6f4922f45568161a8cdf4ad2299f6d23,19.0,81.0
6fc9706ccfb7b37d1f715ce48f82c226,100.0,0.0
6fd0e0526d9d0ccf474e886616e439d4,1.0,99.0
6ffbb022729a7e0f41cf74c280927314,0.0,100.0
705cbc6741682eaaf63f44ce341c08a7,100.0,0.0
713162451b118e993404ff1c7a759183,0.0,100.0
71a85fd7b716464761aa0286e5f5f144,30.0,70.0
7390570152113f820a3e4068500df41d,0.0,100.0
7445cdf838e562501729c6e31b06aa7b,0.0,100.0
744a981e300806bc53b0346a98c8f28d,10.0,90.0
7493594cefaf0a08a47135ea019ac24a,0.0,100.0
7679d713572a10fae64845a17a56b2a0,100.0,0.0
782978019e9c64c7b19188539d7339e2,100.0,0.0
7a54f01304f2b10469ad493314ad2b5e,0.0,100.0
7b7b8fe6a7edcce3a60990b689411964,100.0,0.0
7c08f51438fbd3ee4cbb942a0b87eb9e,100.0,0.0
7dd6e3b1e5f9049c821dddb40d9f3a93,0.0,100.0
80568f6743b6126cb61be9f97c55ba85,47.0,53.0
816d385f9dfa8b6e2f3637f77b97ac9c,100.0,0.0
821b7564a31a15c15f5670de9e5e127d,100.0,0.0
83ec8154edad2158d66dfd9be59d0b44,100.0,0.0
842e8292086b3d3b35d127ea5b1fb9ca,0.0,100.0
8550c8318d98aa713e0ef7c500981dbc,100.0,0.0
856a8a63d5ddebf72614164f9ef7005f,0.0,100.0
89c44761d7bafba48b64d0477dfb544e,11.0,89.0
8ab8dff7441eda91aa7bb26becb3afd3,93.0,7.0
8c09fd4106705ebd2be850ca460caf4c,25.0,75.0
8c353766f237a7a315fb686066b71f20,40.0,60.0
8c8c976f599f97663bd04d1cc4b15ed1,100.0,0.0
8dfe8cee5c46c3c42f3bfa933035d7aa,99.0,1.0
8e296a067a37563370ded05f5a3bf3ec,37.0,63.0
8e3ecc6d79b651cabc3b9403543358dd,1.0,99.0
8e504e37e73af0df311b900a2ee010ff,0.0,100.0
8e51f47b4a54c6f6f63b4311eaac256c,6.0,94.0
907ee68e550f498a93ec82d228135c00,15.0,85.0
91d3543ae8bf0dbaf34cf97beeb384b2,87.0,13.0
94ac524c4fd3a20b66ecefb70d8db8fd,0.0,100.0
95d8f6ff68222377d570a652eb96f082,13.0,87.0
97bed14a683cfd0065fd1a5613a1a205,0.0,100.0
98439fa1d4bdc47bb4bb5282c7f3775c,98.0,2.0
9a2bdfc68ce772a6ea10a7e6fb71632d,5.0,95.0
9a57c8a15e234d292c73a1b1719ef945,0.0,100.0
9a688e531cdae1beb5bf0e77d2a58c6c,0.0,100.0
9c4e4926eeffa13ea65caad11a22e5c2,0.0,100.0
9cea10c7ff109c6e61727a0d45492ead,65.0,35.0
9d203879c2650125412c8c1e894be590,0.0,100.0
9df81829c4ebc9c427b9afe0438dce5a,0.0,100.0
9e14ec35e1dd3fcd6ef3d5e36a09e27a,0.0,100.0
9e4775f046c2105d8e7d6655287a2f34,0.0,100.0
9fc497b1718cabc904e5af82c57bae53,33.0,67.0
a057378e3fd83af33775777b5183603b,50.0,50.0
a122a3441dd463a8360ca951ef45f98a,100.0,0.0
a15526d73d2df0af8cc8fb8637673950,0.0,100.0
a1b07b8980c5acf5ef69cff16ebb1f42,4.0,96.0
a241c00a03bc2e135a61c0736b520b45,0.0,100.0
a2dad69202cc3e9f4c44851e6945c04b,100.0,0.0
a2daf6d006b9b09d13bdb15017a4d714,0.0,100.0
a3782ef3356e45ba3e6fa056fd2a8ce4,23.0,77.0
a5481cd6d7517aa3fc6476dc7d9019ab,14.0,86.0
a6a6747117519d0d5a91b57b5d63db32,100.0,0.0
ab65e1a4d850fa15d38469a1ad02ce90,50.0,50.0
abc2f9069fe74a350deb2258bb46a9dd,0.0,100.0
abec16f483abb4f1810ca029aadf8446,8.0,92.0
ac05942328e009964d588d274c6ab8ad,0.0,100.0
acb3e29171829ebd25544aa20017060c,30.0,70.0
ae482b6bae6b28e5f1631932d6e5c382,0.0,100.0
af16b3104c83b6039dfe070f8792abf0,7.0,93.0
af866a23e5202f7bc6f2f3c5eed85d0d,0.0,100.0
b1411553dadaf7fbf04dadc2fbe162a5,100.0,0.0
b1bc40d056bad6ec6949d9bb6fee5e84,100.0,0.0
b613e70fd9f59310cf0a8d33de3f2800,32.0,68.0
b6cccd4408cd010bd0c88bbeec748e79,14.0,86.0
b6e8c5451a2f2a81cf2dc6a7ca9903ea,0.0,100.0
b75d56b5a93590ce01464acd96a853f1,100.0,0.0
b764fcd2604cde82daf42655304c1335,0.0,100.0
b8ffa41d4e492f0fad2f13e29e1762eb,0.0,100.0
bba3af72a4f2e6c7ff9b6fb795926c3b,25.0,75.0
bc385735bef9ffc1374561fa59c09f1c,0.0,100.0
bde34e7721e5a33091503ba45b3f8ea5,0.0,100.0
be329442040732a45e4832bf54eaf382,0.0,100.0
be6a8bd950af30b17829a1d5c58d148f,0.0,100.0
bfe6c14c945256de12a6add92c83b4d9,4.0,96.0
c15203a83f778ce8934d0efaf2d5c6f3,100.0,0.0
c181c9a2877323fea8d91c6d24f95eb9,52.0,48.0
c24de509a2932ca70c2474f44802a76e,34.0,66.0
c3f2cd4bad8360893f1ce25f71f75037,0.0,100.0
c4b31b9625eb6205e6793a2f8ab42af3,100.0,0.0
c4ca4238a0b923820dcc509a6f75849b,96.0,4.0
c6232aec857d4e62cdf518f818e569b4,0.0,100.0
c72c3a6a686b4da74aecacb95f78b256,0.0,100.0
cadf9f2f22173800aa67dfcc25841440,0.0,100.0
ceb76c0e582af7a7b040982f70b5fe47,0.0,100.0
cf80f2ee3e9cb3e92f6bc04b08b4ded3,100.0,0.0
cfaedf8d25fee6179bfc4bcb64bbbfbd,100.0,0.0
cfcb3e89376d2e9eebbbb5e643998d8c,100.0,0.0
d1adea75d1a44e2993a7c3b1313a08c7,7.0,93.0
d6c91089f05e10c07209db57bd5a8d9b,67.0,33.0
d7528f9dcfa7877af9e4f86af207c469,100.0,0.0
d7abe7b28ded56be631510c3a6caa996,100.0,0.0
d7f79e4ae177cbfeb8cacea78283c327,100.0,0.0
d84bd56368eda057bc128981c6b1e2ae,24.0,76.0
dabcff9ba10224b01fd2ce83f7d73ad6,4.0,96.0
dacae3e170cc639fb9c31e75355dfae5,4.0,96.0
dc869a7055a13d4626f9b5ec5417182f,0.0,100.0
dcd0e718c9a56bce753f866b980544b0,0.0,100.0
df321578b4f5f132345d2e6b39743126,2.0,98.0
e1b6b3a120e509342f992e9c57cab9a5,100.0,0.0
e3ad1e95332cceed5043c6920c2d48cf,0.0,100.0
e52265108325dab81ab318b51c5c83a1,0.0,100.0
e9018f56e41b4c27f0376d73aa5048b4,20.0,80.0
e999dc008d4bc0e0349fa824eb663777,0.0,100.0
e9f8d100b7c072ba4283eb1917b2220f,0.0,100.0
ea8a2da6dbc031d2834e011fb7cb4536,0.0,100.0
ec65ffa72e860873aff35bae359113ac,100.0,0.0
ed0fa43d037c5d43cf136a6f17671aae,0.0,100.0
ed1fc02e7c8dd71f71cded7ca5f29345,2.0,98.0
ee6e910d8a25e34748decf784fe5e6a2,2.0,98.0
ee7230dec6c5cf2229f0a706a265ca49,0.0,100.0
eee40f86719186a7cd1d142b76539e5e,33.0,67.0
ef0953e927c4b0df8cd7e36c597f6d30,0.0,100.0
f30fc9b0f89bdf0ec0b33b6fa2de82a8,50.0,50.0
f47313385d07341062472b571e029e32,100.0,0.0
f683718e899960eccd129a638d64898d,0.0,100.0
f7822db99574164a13b2d64a8b917105,85.0,15.0
f7cd65e256d601b428c917fb5f8dc133,44.0,56.0
f7e38046dc880ae3144b422c84cb83e5,25.0,75.0
fafb6206d62f162cb7ba58187fd7d32c,0.0,100.0
fb4c835feb0a65cc39739320d7a51c02,80.0,20.0
fbd9a04c9613d31b12e072430c25ae90,0.0,100.0
fcb1b4d0e2857e455459138fe3ce2abf,22.0,78.0
fd3b98e9942a9a54d497b6ff1f7e30c5,100.0,0.0
fe18079274936860daa1bd2737ac1182,0.0,100.0
fe5b1e8eb8c83d24175d7d0e6663ebb3,33.0,67.0
009c33af49f6e5b9b57d31967e7ee46e,0.0,100.0
00d424190dde9518f8edc5a2658b230d,100.0,0.0
01fd22ffdf9a9b247cbd1227c897ef48,0.0,100.0
031f41342d850a9c4e0997d626ffe73c,100.0,0.0
0379400a99a4caea5e45dc886da7f1df,100.0,0.0
03934d845075fb92a3a221dbe9b197a1,100.0,0.0
0667f552d10337b4d16f6a154f399af9,59.0,41.0
07dd4d5a72f5740ef0f035f201951476,40.0,60.0
0a25e9cdae4899472cc085e43b0c4d5a,98.0,2.0
0b0553b3a2e0fcd62ead2598002c74b3,67.0,33.0
0ce858927ab20f26f90ac6cde63d3241,0.0,100.0
0f450383747ea83cd6e0ad50cbbdc356,100.0,0.0
10527289da58f369ef0d6ae2bb73e646,37.0,63.0
105aac7339ea6074ed9d912c0d10d67e,100.0,0.0
10e36ff70e75deadae36b7648dacd8ad,75.0,25.0
13abef55e3d5d2cb92d1eefff29c85ad,0.0,100.0
13fbe66c4c51b5105b28e59790cba2b9,0.0,100.0
147ba6b763f8f41a1d362d846af0b5e8,22.0,78.0
14d0cd6cb3e39f10bdc0e400d0ea79c3,100.0,0.0
15d8caecb77542f0f9ee79c4f59d7a3b,2.0,98.0
16a8dbbbdbb3056273cbf39955c6f7b0,100.0,0.0
175a1254c52428ae1516e438b627f965,0.0,100.0
1960f728c26175c4b3ccfac49a2679cf,0.0,100.0
19696929c3b29ce118340e50dca5722a,33.0,67.0
1ae78e32391b4ac70f0f492717d88f48,54.0,46.0
1b4a70ea8ec6487a12030c6dbde8e3d3,0.0,100.0
1bdd43a9f880bb095fc0ba4f82753c53,3.0,97.0
1c157f204d830f6a84149692ad5c8616,100.0,0.0
1e1662a930daa0e9a8d51798bc991885,100.0,0.0
1e5666919921cc92c6890946008f3988,0.0,100.0
1f539e92146eac32306bcb0f8ba374ec,0.0,100.0
2046e4fc6f92ae6657d213cc0590d2d7,60.0,40.0
208bd4626f1f1b6fec10960707871ec2,4.0,96.0
218a7d88cba82b6cca4f1ae59063e3ca,6.0,94.0
21f2d862274de41b6d213293fdee24d2,38.0,62.0
223a25acbd10d7838a6d8db441bcc839,100.0,0.0
22f4700139f7afad5efdce094bb9a8a5,100.0,0.0
24ceee8be459529f6c45975a3b790c63,62.0,38.0
27adbf7fc9dd2c144f5cee93569fe2c1,100.0,0.0
290b88967c9f0c818100b9cadb7d3c1a,100.0,0.0
2910d1ad8c41edfda403263d973b0ae1,100.0,0.0
29f6bff5f05251565c618bbb35143c06,100.0,0.0
2ad85be364c615d10de8a25d2af95c34,19.0,81.0
2ba46450ca83f7d0d90f555479c657a2,33.0,67.0
2d69a2b7a27852c89b6bcafc83d1ec72,0.0,100.0
2eb04ee8f141bc608ec972d5924a3fd0,0.0,100.0
3466b68ad54d3cfece81d60afe179a36,100.0,0.0
35464c848f410e55a13bb9d78e7fddd0,100.0,0.0
357f3688ab50959e5a017e88efeca058,0.0,100.0
3688c640bfeed975b53e4bca4d1b72b0,8.0,92.0
36c21b6db36f2c7f7791373c93ca8d20,0.0,100.0
39ba1389e2930ff24e3101741c9009ea,0.0,100.0
3a98092c034fa81b75375d17e792c265,0.0,100.0
3ad7c2ebb96fcba7cda0cf54a2e802f5,100.0,0.0
3d22c195f5defa65a63dfff0d83eff27,2.0,98.0
3ed1be6891233bdf909b1290a1550ba9,0.0,100.0
3f6ebf8aef0f352720bc0cb534d878b6,0.0,100.0
41cb1109a21920a38bd0cfff6125fcc9,0.0,100.0
4258736785df42c82a6e91629a1dd319,5.0,95.0
42d286c8e91f0a431127fd942c40f0fe,56.0,44.0
43e04dd08bb1305428b0c9c8d8a2660a,12.0,88.0
447f2fe245facad3a6a6966ebb3add3b,6.0,94.0
46b9cf2d91977c26d75e1edd363ab08b,0.0,100.0
47348419f65e9ff93ab474a090e66a41,33.0,67.0
4768620a673136ae86da54a779b72766,61.0,39.0
4773b356503b0370e3380e03ec73421c,50.0,50.0
4828d2c97841cdd2637ac20faf9e28d2,0.0,100.0
48c166e714c21cbdb72f2e85d87fb118,100.0,0.0
496515dec2a1c280f145f6ccb34851fb,11.0,89.0
4c525a48acc0084b077750ac333c67c1,30.0,70.0
4d553e0c89b63525b7899bb1d5b2a36f,0.0,100.0
4ea83d951990d8bf07a68ec3e50f9156,100.0,0.0
4ee81d87959972ec4f7d90fae46639f5,20.0,80.0
5079afb142f12c36811cfd971a8b6ca5,0.0,100.0
509212008def037bf1dc80aeb77ff6db,32.0,68.0
514f94b7b871de0eacb221709d341aec,10.0,90.0
523d6984fa5aa355c0f4b63b564ce892,13.0,87.0
52746115ed4579e191e8a82c2c6682b5,0.0,100.0
553ed65b08798c8e41e5bb4b8486d49a,100.0,0.0
55e643e737da20b912037cce912305fb,97.0,3.0
568f7cad7966985188ed28c5810d7c96,19.0,81.0
5739286cebed3495484f106535d1932a,28.0,72.0
580606b7af236a5d0aec0dde1a7422fa,83.0,17.0
5839357787b0f90a2f82708e8f305b08,100.0,0.0
5934fb298c20ed0de061d2e53a686f1e,3.0,97.0
5ba47c07b9b6a8f2718d94fa3f48fe9f,13.0,87.0
5dd808ef0d37652165522bd8b73b795e,7.0,93.0
6074c6aa3488f3c2dddff2a7ca821aab,2.0,98.0
63151891d7f294e4f77e8ddc5f75114b,78.0,22.0
63154d5661f774fb7d2d11701d466aa2,3.0,97.0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,10.0,90.0
649a34787d84055f5480b9ff3e67af65,33.0,67.0
66e41d667d9caa7d435b1fa754fe5f80,0.0,100.0
6709b9b30a5de8dedc4c345249c2076e,100.0,0.0
67affeff02107f710f7dd48c8fcc5365,1.0,99.0
68bd22864919297c8c8a8c32378e89b4,100.0,0.0
6a734236fe497a0bdbb0018bfc62faaf,0.0,100.0
6bca0e9212d7a3c76cb92dac7a399579,32.0,68.0
72cd5befa49bb037eaccaaf9a6192cd7,100.0,0.0
75179ec48bcbbdd4fbd025a4db2dc3b8,100.0,0.0
75386da74404e906cdb7acbf5e3ef18b,0.0,100.0
76128f896de3c07b84f60965327751a3,0.0,100.0
775a90dc133a5870654dc448e95ce41b,100.0,0.0
77a30f3aed77aef3d4ed12bf43df6964,100.0,0.0
77b830096c1888016b4d7a730bbe9731,61.0,39.0
7866731eed67dc3be9693b33f50fdb48,100.0,0.0
78aafe78cef466668ddd95d4d9d7e1ad,0.0,100.0
7b08ca32a87b841eb66ef0ff441863de,33.0,67.0
7b5e5dd48b87c9c2f66362556a12b16f,0.0,100.0
7bb8ddc278c3cb9182204c6d92d0b370,0.0,100.0
7cc538b1337957dae283c30ad46def38,7.0,93.0
7dc93bbe23dc36e6d59eff67dcf22488,17.0,83.0
81452dc1589504edc2134b4b0c9d40fc,5.0,95.0
83adc9225e4deb67d7ce42d58fe5157c,2.0,98.0
83fc2cc3304417ac0abf4a258507ee67,11.0,89.0
85e43237b3fb87d881c757f44f1b0357,17.0,83.0
867afdbbc9a7b6bcd23febddf153ae8b,0.0,100.0
8727f12649fd2a6867810cc038cfd2af,0.0,100.0
874b529b9b276415dcd80433084edfa8,0.0,100.0
896b690b9566f53a875e03a3a324c091,0.0,100.0
8ba6c657b03fc7c8dd4dff8e45defcd2,4.0,96.0
8be0ff85aa9aa18b45787a05f25ee3cd,92.0,8.0
8d9a224f87de1920fca2833749d18df3,0.0,100.0
8deb8d1dd92840f975b6931ab3a3c61e,0.0,100.0
8e09c1416fa221eafaacbb6c60e11f02,0.0,100.0
8f8018cdeaedacc1ad434e9dfa8d6e69,0.0,100.0
8fd67f6517ba75e90f1491c11b758a77,14.0,86.0
901c5103458da9452862157b5b4a2584,95.0,5.0
91dc09d6e1de84f060b7b565135e2365,0.0,100.0
967874531a7ce4884cfc0ecf081dc958,100.0,0.0
96c9f1595495506df084b0966e40432e,100.0,0.0
970b609f5323a8d2c83a555d39242bb9,0.0,100.0
974aa39be46f0ba832c70a2bcf9b816c,0.0,100.0
9769c201b88f46a83dabfc1b9f97a033,0.0,100.0
9955f2f0e7f1f4811da769b66370f7dc,45.0,55.0
9a405a7732ab4f806431a48f6398a7cb,68.0,32.0
9b8c60725a0193e78368bf8b84c37fb2,62.0,38.0
9cf2af1403d6f96d729fe33c63c75585,12.0,88.0
9e78649769df2c1e78ceb740d2305814,100.0,0.0
9f17b99429db7fc2b140436638ae4805,18.0,82.0
9f82b195b129c873424298c3285a2dc7,17.0,83.0
a21556edee0f9cf349e1ce79c995691a,0.0,100.0
a32dfb7e16522e65c04ad8209dce490d,0.0,100.0
a366cae9b72e785998b0ce78a2284bdb,100.0,0.0
a461b2d6e2dcd85ebbce05ccf6e8b4ff,2.0,98.0
a5d8bb936c943624140ddade75f55b79,100.0,0.0
a6bf24ce0939b46b6536e02a3d244cc3,55.0,45.0
a86c4aec1bcf14eb30646ed8df2d2401,0.0,100.0
a928731e103dfc64c0027fa84709689e,100.0,0.0
a990d7a6b3327afe16cff8e7bfa58114,81.0,19.0
ac246594da24758e8d58c4c36b913616,0.0,100.0
ae0bb1efb479568dc1a3fddcd91a7ca0,2.0,98.0
ae5314a8da1e6872ec5b45d207e97671,29.0,71.0
aea82aaedd0ca42cd2b356ae965efbb0,83.0,17.0
b24c2746c61a04d2ee059ada217c39a7,21.0,79.0
b2e6e837143d63daca07f522905f79a9,0.0,100.0
b8a14b9ec11a79fce2a3c7331b289981,0.0,100.0
b8e69aa0fed278e996b3cfd79ae2aa4c,35.0,65.0
b91c7142134f116729e1a2f2693350b6,0.0,100.0
ba304f3809ed31d0ad97b5a2b5df2a39,39.0,61.0
ba7fb7aa93b1203a1f5e19b0857870e3,0.0,100.0
baa0ceb9d3bf8583d22479f67f86d67d,17.0,83.0
bd8603c4ca909e1ca8f80845e420e6c0,0.0,100.0
be26eb6d752fa4f0289a5761ca9342b4,100.0,0.0
bff56f6293a72deab400353bd7bee9b0,0.0,100.0
c034fd0abafb327e741dd9e317af3998,100.0,0.0
c24c65259d90ed4a19ab37b6fd6fe716,0.0,100.0
c2a905eb852f356108eaa8082531b993,47.0,53.0
c3810d4a9513b028fc0f2a83cb6d7b50,2.0,98.0
c4f48c98a227f6dd2cdbd6a30dac6082,51.0,49.0
c5dc3e08849bec07e33ca353de62ea04,5.0,95.0
